protocol_type,service,flag,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
tcp,eco_i,SF,2,285,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0.029346576717067897,0.010193529202257212,0.01686597997464753,0.03627567020502375,0.9196145585635698,0.06067740205868902,0.07038687081667667,82,98,0.9055650517169799,0.08554269285006516,0.09863467179893157,0.006816682270202124,0.01868796172745304,0.08779249422041054,0.021970963878193563,0.08549425605522158
tcp,private,SF,1,8,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.005759830013603762,0.08910801773258509,0.05535200663734875,0.03960196655857484,0.9612844298783848,0.08805867235702122,0.03239626541713715,217,192,0.9404723222646862,0.0839237775862274,0.05277893999521022,0.05465759713989148,0.009120114647035993,0.012892531738192782,0.0547696783574507,0.07080347286968568
udp,other,RSTR,1,229,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0.029596845908897718,0.07181029938138382,0.022341888588969495,0.006801547993006596,0.9130156250279192,0.003402410377302023,0.07067663180617255,126,68,0.986660399411017,0.02647350854170906,0.0975396266359008,0.048557960993348574,0.09312966624196593,0.06710301191054079,0.006055512235965732,0.0243402745083095
udp,eco_d,SH,1,98,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0.04791199161074231,0.016116492702617346,0.09109229435251973,0.039237898177374254,0.9097316183793213,0.07852222563703555,0.02381317472633814,150,8,0.9944215447597597,0.03412788161078361,0.06108717348071377,0.018150050884614168,0.040395204362308604,0.0050091865148123365,0.044021453507207015,0.02541046859145161
icmp,http,RSTR,0,121,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0765408815588531,0.03983614835333891,0.050390876134253686,0.036738227531539894,0.9622492664312929,0.08836619852989672,0.037533075664161634,184,166,0.9728337710048035,0.07003130312011449,0.04875973003715095,0.056742182662057286,0.09981187165096728,0.042554898430690595,0.07260607652757671,0.06547182751100035
udp,ftp_data,RSTR,3,255,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.06420343579014265,0.08006411149173198,0.011548526342213828,0.0549642572401844,0.972440165731493,0.08185206005219403,0.016941144308087696,90,88,0.9883687694845295,0.013164139605379079,0.0334036110719258,0.006970858138216196,0.034200503246570216,0.09425408013329598,0.031105854138780187,0.089214492891303
udp,other,RSTR,0,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0.07069612823471005,0.06648451316114888,0.03261940248787504,0.01253838721938666,0.9985562220554796,0.049110057971997634,0.08923452504797617,95,72,0.9711691791431174,0.0720146199348182,0.014893473303975125,0.053373270532888456,0.04797918629241691,0.0764491102727416,0.01265222936743441,0.014816634270987073
tcp,private,S0,1,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.06864718351214887,0.04381009969827139,0.07138173105917817,0.041189256267245934,0.9520273168478256,0.005761031897904678,0.08355988232387362,251,225,0.9778901472140993,0.013419654958462035,0.077017275046489,0.08712105472163008,0.050545783293964,0.06992919648736613,0.025769479294968825,0.0413140438824609
icmp,domain_u,SH,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.04704141419878092,0.01669424018021073,0.03064989544082223,0.09502907842440697,0.9087532739732683,0.09084162518334017,0.018004892106819916,76,138,0.9113160126148672,0.0622468085037479,0.0998468467690877,0.009250014965799037,0.028421191633555578,0.01792419604186738,0.04167536426694296,0.08131508660691533
udp,eco_i,SF,0,122,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.047847068727412324,0.07650104131521535,0.025030249234901117,0.07429589294974707,0.9844605785601799,0.02245692905334558,0.03122777091578495,120,246,0.9338998413604619,0.09840184381668096,0.01861622123455461,0.05962411007526497,0.06170596998712546,0.048995625365333355,0.08043368868324909,0.027789017082946302
tcp,ftp_data,S0,0,45,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0.09471561264642543,0.07310030567037296,0.09474586906908947,0.09229684674921626,0.9438630269552196,0.09094372494902911,0.030329363441328628,242,83,0.9306915324621391,0.052561833340241254,0.0013841232472676325,0.003387419445320328,0.009568752481136145,0.012241293596492687,0.09953085826532967,0.0984009379208363
icmp,ftp_data,SF,0,142,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.03604065031677204,0.011209020691664674,0.07088373013252734,0.018992510695295697,0.9118437999769479,0.07048062401030208,0.013109600456029137,84,103,0.9832081970486809,0.04148757024058818,0.06886513349558059,0.06408345683936612,0.09044090546354822,0.053825378768487114,0.08584296172300317,0.08821012981185414
tcp,private,SH,1,18,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0.0996092976500237,0.0028868359447773552,0.07809857594558813,0.05352457997727196,0.9646178399816064,0.07281886713440124,0.07459216355389389,247,20,0.9700500443259069,0.08753478871996895,0.05445387503648788,0.05409734567498353,0.0729855321758932,0.09578130993217326,0.04966145166643844,0.07056799385934621
icmp,other,REJ,0,40,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.09757458599193337,0.07175559023594658,0.07327387824431782,0.05896823078123695,0.966164449972079,0.040171321472598,0.07839649098020718,239,225,0.9677560441315038,0.00755255052005418,0.03850714007984233,0.02648157795991799,0.06739880647059614,0.04324605342545036,0.005964957649251201,0.0607465048944288
udp,eco_d,S0,0,18,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.02336825470291475,0.08247220700509104,0.09662709723819679,0.030863494119974733,0.9074586319941716,0.017449211877635186,0.016144612001094374,134,72,0.9221645434744719,0.09012817683319041,0.048608954526687544,0.02463708087823411,0.0378006595736063,0.04501221753184841,0.050803899842760514,0.05553309437981238
tcp,private,SF,0,43,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.08782499683782037,0.010438921363524846,0.0002259056619184463,0.08023670565010439,0.9072334574053192,0.08951599313484614,0.09488269502975749,156,200,0.9724209637979664,0.06041993095776761,0.016281766270688846,0.09974948059222608,0.012196483429558425,0.09121109312542434,0.08471966321766744,0.033658655019917084
udp,other,REJ,0,15,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.03808968467219951,0.09271119975981901,0.09093325330796141,0.060884822238042396,0.9366436940081,0.017646496607073927,0.03996090370003748,100,70,0.9190329177492504,0.07117525367051279,0.07625337589931717,0.0611300513238138,0.004988086764566502,0.014423832262998204,0.08844876094531223,0.026313765977286265
tcp,ftp_data,SH,1,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.006593448420216863,0.011693508125442544,0.006902956748485412,0.03219677485571811,0.9140976705475854,0.004753373206459289,0.060746719040109365,140,12,0.9915370756316249,0.07969606935490609,0.07021766061233263,0.056917106990116734,0.08636423871099719,0.04329303257617145,0.03144674565109095,0.05441968495054236
icmp,domain_u,REJ,1,10,367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.05175614836196213,0.09319862235600375,0.02504809109830899,0.07492785953386615,0.9218592886595172,0.00890238789111807,0.0225268275565374,172,37,0.9984143288179493,0.09346151904003036,0.02637604378745291,0.00037423588903755527,0.09445084148749472,0.058501753573785675,0.0385023368194429,0.06479195388146976
icmp,domain_u,SH,0,9,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.09052479426446099,0.036860761991951,0.09827839081332963,0.014418393631193972,0.9707821882038083,0.07219121628006246,0.06956331884831751,13,142,0.9040677798904553,0.02794628054754236,0.0028611891577597585,0.0002013743794979983,0.0222863457508649,0.014020832402640671,0.0609059365227735,0.07023986813584152
tcp,http,REJ,1,15,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.05404562917213294,0.08325990217290916,0.042273446820220106,0.09641132582974767,0.9001949445588256,0.025436632183182685,0.04205113289787698,47,162,0.9494904751085352,0.043894543734221525,0.013698955072693642,0.005349562015640919,0.030265484727031278,0.03698848268462109,0.08877979311498489,0.018579159866044758
udp,ftp_data,RSTR,0,22,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.06921952246705766,0.06107551536733496,0.08952005815656783,0.09370569517052116,0.9699854967758179,0.04737790726395579,0.060421977470708904,253,166,0.9065226134668779,0.014518356399710575,0.052435759134313455,0.09970233845778159,0.06843407573200205,0.04130259535399488,0.06150688678653337,0.030399662585342425
icmp,private,SH,0,184,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.09770751271749857,0.031084724285875054,0.03246982977431585,0.024523590640995088,0.9854721063522054,0.07155523074600827,0.07056682498537531,165,253,0.9199223202482795,0.09019034393625028,0.010168417074801196,0.007292039876519452,0.008753002842735492,0.04866342571088277,0.0649354259790419,0.007006173483213119
icmp,ftp_data,RSTR,0,26,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.03374089914885375,0.06461087541158053,0.03042084070600909,0.02805782056844558,0.9015772861621821,0.09651187953122248,0.07224506128961757,21,49,0.9976658788686015,0.08469301124840785,0.0777046819156586,0.026911948709392865,0.08364974901754439,0.047914756959199105,0.0716423511401452,0.05344703791173762
tcp,domain_u,RSTR,0,51,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.06873451163456122,0.01649570909755851,0.036862269912945445,0.014370699277135135,0.9122067761828899,0.007476932326905406,0.01837356588727219,31,170,0.9169546315764157,0.06244452208082693,0.06306230993125259,0.0422770409577333,0.045429750114167215,0.02481117118479194,0.06306004261172603,0.08855882495240569
udp,eco_d,SF,2,73,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0.07869343443900612,0.042468252066662375,0.055554515332101484,0.024379043981365103,0.9143993041734416,0.0640428309811505,0.07034595666279506,168,121,0.9024918975803834,0.08045790612089726,0.029214304495985645,0.06907286374815895,0.006364402179998951,0.020518499512162915,0.0698213891180916,0.08484668648436636
icmp,eco_d,SF,1,128,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.004868263770647585,0.09191127596727201,0.07836660476849586,0.030243911361793763,0.9204389243300733,0.025040165769591595,0.04438957121477686,126,102,0.9665327034086996,0.009183165146784944,0.06572526005624232,0.08768901006856794,0.0017148634793233142,0.03666893763450942,0.09741844766577615,0.08427552208609769
tcp,http,REJ,0,1,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0.010682217723721889,0.017307361928745824,0.02067278225559064,0.07787346992428212,0.9213045516423173,0.03897794754892034,0.09929056100493933,71,240,0.9123361465587997,0.050772458140103,0.08972818288401097,0.02106863199806144,0.06914166606077805,0.0003361965951480084,0.041969821005343425,0.03942055347091042
udp,http,SH,0,112,578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0.07754568806343876,0.04874017032070959,0.04420620631304112,0.044804774048709486,0.9028561244149776,0.01632494030241922,0.09472677447005262,222,209,0.9805815298237328,0.07014079186983711,0.07169058747144372,0.08584249480630352,0.005585206737291204,0.013289556073529885,0.07971132627800542,0.05011132459212021
udp,ftp_data,S0,0,20,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.005808711334690875,0.09170313462876147,0.026284625022343844,0.023533821502315547,0.9085491401192873,0.09690127586842723,0.0022570958387304607,80,141,0.9871667171934458,0.042635681442889366,0.09585494891343467,0.02449207652228539,0.0415648759507008,0.03656731743947522,0.006267134570404909,0.018137068603602757
tcp,http,RSTR,0,46,263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0.006260347207440154,0.08736960859019269,0.05359479129011483,0.08848879935500072,0.9957724913687134,0.07782325234768006,0.03526990096730949,36,163,0.9859656563894492,0.03983772581046513,0.09391819656435317,0.0424363816054181,0.04183295696481131,0.041879438964894315,0.09711976020981467,0.0897412387373726
udp,eco_i,REJ,2,72,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.08859182961465856,0.039637825187358304,0.017557966127539928,0.04077065337833946,0.9848582564988027,0.08217879368543661,0.08181500912427722,53,152,0.9602455724821432,0.07262696450346816,0.03611553205380962,0.003952503991983858,0.020824586172032325,0.0028233165827709853,0.0829120632492823,0.05748365640747895
icmp,other,RSTR,0,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0.03165988040826663,0.005464110627003683,0.07720285285619945,0.0610200570053393,0.9379340385644013,0.008730104420707697,0.052038157663290674,222,136,0.9179333710352645,0.09411795395574354,0.052359122239803914,0.07613295348273733,0.06469744120299122,0.06555846183033083,0.019400600645768595,0.09466687614038666
udp,domain_u,S0,0,89,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0.020264988820370256,0.017257485420292717,0.031397693239459123,0.018732795656381175,0.9475677795365437,0.09153844224946528,0.0904769989255884,49,226,0.9105698396508235,0.08948430890311986,0.07575835324266317,0.029517981884630718,0.016433595682336523,0.09724699416187893,0.09037873729376356,0.006046204136735678
icmp,eco_i,SF,0,100,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.0537517388676275,0.09092044499938062,0.09099769446547484,0.01524854087044717,0.9065562248886111,0.05125367823043323,0.04097603041646989,38,98,0.930762981209231,0.062258283070893455,0.025053358069321754,0.04858141949348846,0.07821771716285002,0.018617812598124762,0.04138939145166594,0.019991443340046367
udp,eco_d,SH,0,29,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0.07049073722617827,0.02154169014217431,0.06097424434330358,0.0027397716525604412,0.9692585669065803,0.08811479454262583,0.03797497628694031,130,93,0.9694030392201627,0.006969503184329928,0.0675125263217669,0.04967132348575279,0.07211236010401753,0.06074355639698839,0.032420859171289056,0.037686291240263195
udp,ftp_data,SF,0,181,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.030597669112529802,0.008647638738664731,0.05893330737483257,0.010958081619918915,0.9158722097509528,0.03614287575578077,0.07144427255039144,186,181,0.9299383629912862,0.07328753065016796,0.08922445682767921,0.020340889997331437,0.06041343382578253,0.026382467091949482,0.07459983609541045,0.05108702790043667
icmp,eco_i,SF,0,132,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.08006353532911953,0.021500000563285538,0.07660443867016552,0.06782777339383352,0.9626109307346745,0.036541662957152124,0.08923061607908629,189,90,0.9836288686143847,0.029312829537375185,0.059927041768586445,0.06846349376019832,0.005522028122802625,0.022184251502817522,0.026870976001612736,0.05469120697523833
icmp,domain_u,RSTR,0,68,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0.006013963540009571,0.007438485874553891,0.06413684076708602,0.09099658590073453,0.9807894814177234,0.033840032049147574,0.001735087105917077,38,118,0.9462403628287626,0.08254631876529948,0.0005669695687915754,0.004269383555625295,0.026567703986095516,0.06656957623006127,0.001113860090864105,0.08478178351876309
icmp,eco_i,SH,2,335,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.004417940862779812,0.09417903519226595,0.08037823224555768,0.03279579935743859,0.9820894675370111,0.02067542378277272,0.07627577073129552,190,217,0.9114172985023938,0.004683709704360051,0.06188550021509609,0.015242622513121041,0.029156538996168747,0.051527145237610775,0.026632854303713906,0.02714104976685803
icmp,ftp_data,REJ,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0.0224499079043901,0.014251492406079026,0.08712295725606463,0.06755416509710516,0.9625581330543689,0.03662637513695726,0.056379385443442114,191,42,0.921803062687184,0.028072869463266203,0.06314560696458046,0.07239191740624011,0.00874998407029003,0.057089470029542615,0.016875882954342027,0.02937308086400338
icmp,eco_i,RSTR,0,155,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.023028378719132103,0.051632599904892267,0.09141486613995796,0.06663892012289224,0.9712456844207621,0.09501862636337557,0.07397421343618815,217,145,0.9404010622004337,0.09001630945547424,0.09317426189954853,0.09631119927307998,0.08584035853237633,0.06585207432380767,0.040712075937447426,0.054177390024026544
tcp,domain_u,SF,1,4,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.03957247807191055,0.058640245974812634,0.00977248709546349,0.03632058703335337,0.932066365099424,0.02456316545418027,0.08229084383029345,86,36,0.9727954081601322,0.06584745477611276,0.01284028752945825,0.06912015728668304,0.030351996080327806,0.03391846538508706,0.03100437943664205,0.0604848212999375
icmp,http,RSTR,0,43,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.06388510009418077,0.09937455865765223,0.09330253468444373,0.0018960268727453156,0.9928801288988109,0.002756182520647055,0.02248515837770562,183,12,0.9253675652635347,0.07054564216487638,0.06445568548633877,0.08311570557570575,0.06791534038254901,0.07315705877244044,0.0011328355251935096,0.049315910893815054
icmp,ftp_data,REJ,3,94,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.06323927914669104,0.06330588265775598,0.09845749072211317,0.02198800208527675,0.9107007119695333,0.024175405947452114,0.06238199250845662,100,177,0.9404834086107131,0.00471140530165819,0.027840829125859556,0.05692929911904015,0.016086734351601996,0.09862775438814311,0.03549436993806302,0.0790197488296479
tcp,http,RSTR,0,129,1122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.058331248432563876,0.08516496467035552,0.06903269616812298,0.010137630377038132,0.9212246883670911,0.07014923962163824,0.05775332588511062,123,202,0.931988320812834,0.05931503151402733,0.09331838441389576,0.0336442470546515,0.04161270157044588,0.014510795775332342,0.014596215301517324,0.006333052034311615
udp,http,S0,0,77,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0.050667768910357236,0.03119182956925236,0.07806511168635036,0.06751560992538014,0.9328542158088847,0.038235991310964196,0.09288705873703586,9,246,0.9763539997468644,0.03912487663180362,0.03834537206309621,0.013632860395380919,0.00419248456212914,0.008732043449611005,0.09078342304283818,0.025480684967250745
udp,eco_d,SF,0,250,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.008255082610730047,0.07115474642760919,0.03050121326998212,0.012506112075046417,0.9773115738769597,0.09992154951151888,0.04684289910091547,84,96,0.9368930062298969,0.0034655946430304342,0.010359842818560273,0.009782486730626483,0.08446698170202725,0.04154222793327031,0.05268108838093576,0.0724542352999557
tcp,ftp_data,REJ,0,5,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.021605634561745603,0.0559736652493162,0.06915545762526133,0.0056903442727936245,0.933746629285959,0.0027615323244712165,0.05717750937210463,246,181,0.9286630317200982,0.009275756020798642,0.09382429639537147,0.0277316818578922,0.06788478141447023,0.09203678956459016,0.09207945013933949,0.05592648097831501
udp,private,S0,0,43,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.07606918227529925,0.04846342413159671,0.040950767829181195,0.05444327862539018,0.9682388707032258,0.06775439613142474,0.05523081482081569,156,155,0.9244590879526909,0.07085018800950349,0.031361982595729435,0.06921110160980684,0.09292683670534875,0.052889375659452224,0.04814132572836445,0.032462544244856784
udp,eco_i,SF,1,20,342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.09984791629456725,0.0584027893073574,0.09639509712149244,0.01130925873460772,0.9603108645544821,0.050833055716834136,0.0031191981862658483,207,138,0.9723021385696446,0.0568138313467168,0.017413138973876054,0.05723371582774642,0.0013451646031821252,0.08953478582295679,0.0018134150889020373,0.09288464365234839
icmp,private,RSTR,0,17,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0.05180603578048159,0.09114628286250251,0.07782115973740303,0.04305421311187324,0.9559991434650816,0.01654649920429584,0.07400532757535934,155,39,0.9587279831020262,0.011623236719439446,0.09630806155773713,0.08555975379081746,0.030909290932162936,0.01817785056006297,0.09129313875534978,0.08100958344479042
icmp,eco_i,S0,0,40,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,0.007368405940034628,0.09810204004306572,0.04041287661066828,0.027820511611526245,0.994191021604739,0.04086871639269579,0.049672794723679914,201,31,0.9753359111830914,0.05428445596314672,0.03212571756941107,0.04470719848878524,0.07598827281196162,0.024317708389263927,0.02726563472017677,0.06028002679426728
tcp,eco_d,SF,0,220,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.09501995266767456,0.005301674414090985,0.08490174177413157,0.07783156906267247,0.9884369696706627,0.08469794270323104,0.07041399961968085,93,78,0.9378311927909029,0.07150002363710958,0.04299514684220125,0.09061467966998167,0.02333389897221777,0.01570250113235271,0.03513607739753251,0.03808852831877179
udp,private,SH,0,183,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.09233817158755889,0.061699323615014616,0.09092553601001079,0.05425043586405342,0.9967413526570921,0.0677149540592864,0.07724124538586818,85,239,0.9306501458501272,0.022994225578077378,0.06867141058816671,0.01835433357662729,0.006381289105754796,0.08646463635465501,0.03177379540206857,0.05177005450739256
udp,http,SF,0,46,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.08084766757734342,0.024467817660730987,0.031426708690982755,0.08199675305535153,0.9339619420231843,0.05776637576273064,0.02621210564387806,163,187,0.9735813330344453,0.07537762933560552,0.03945325499842191,0.04867852376137269,0.019325646688638842,0.09269655942397895,0.009302778514233046,0.08589979614262602
udp,eco_d,S0,3,100,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.0977874325421767,0.04974282434617466,0.022738008128398324,0.04326837448166281,0.900759440536207,0.09060010899529357,0.04208700178449655,209,51,0.9750193899058623,0.06019787905360638,0.03137789128128791,0.09379115674845279,0.07698731535527129,0.03398538074964665,0.0094718830886378,0.06692674658458057
icmp,other,S0,0,97,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.09823496098972528,0.05960375354300549,0.04230861053560615,0.006645931757918522,0.9850917543217187,0.007558869944555402,0.08533367763913721,182,43,0.9425497896614264,0.06600588533319243,0.009832037985056608,0.0441587847458392,0.05258379249075407,0.04413838268532453,0.005368767393160135,0.08116721155890734
tcp,ftp_data,REJ,0,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0629197868969232,0.0208195280480056,0.024548848451495922,0.015478881917458677,0.932303473402994,0.058420435081159565,0.08272856549922337,127,52,0.9567181973489747,0.026280425476147395,0.05983953796316071,0.023738992430214257,0.02343240606973045,0.04141218770086608,0.08421373361709475,0.08924587285571911
tcp,domain_u,S0,0,49,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.02572915171014334,0.010824021143702367,0.09504754308136873,0.0193011123973336,0.9341914704281913,0.013561734823435001,0.04823125806751576,68,220,0.9404950711183734,0.08488406753916979,0.052382068282945476,0.0984812581188194,0.040437171145969,0.0013818689245245208,0.026625184453096674,0.06550272259881981
udp,domain_u,REJ,1,137,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.06926431430299353,0.010941310115838722,0.04114974982892126,0.008413851422944619,0.9101404050936572,0.09255898216974559,0.030602966018757772,21,50,0.9774789391821215,0.035351751891761964,0.029865826171582954,0.07037586351176867,0.059381644960381355,0.03461344010398961,0.07419985817891671,0.024183899951888646
tcp,other,SF,0,43,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.025489864046176647,0.06716554259777412,0.05550430741216788,0.05872171640229652,0.9550514291997655,0.07154330210235242,0.020568431053592386,242,112,0.9919363412228844,0.09082970449827568,0.033078758054848535,0.06878360022629988,0.09620605111128268,0.0549846178428851,0.0371363370858543,0.07224581461709954
icmp,other,S0,1,168,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.07807088017481967,0.053198205483260236,0.020873398644978693,0.09438201707973332,0.9349305227284438,0.04803421070136559,0.02429040098033668,212,75,0.944045044091577,0.09400988720231399,0.020614820281702684,0.037745436594228035,0.09993994480885562,0.05489824103285251,0.00468127424569087,0.009344465857654872
tcp,domain_u,S0,0,353,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.08815982948694796,0.023471558591004596,0.030768725387243068,0.060294806063402075,0.9321014517291588,0.09655954036837833,0.04634588283562752,103,224,0.9721063212654403,0.0035066295742046563,0.055404702555037794,0.08605035464888307,0.09792438704617086,0.08617319065089603,0.08295579864389822,0.08342156461959221
tcp,ftp_data,REJ,4,173,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0.01947827196460955,0.008420138592203674,0.04682595285039642,0.074055842836657,0.9133183079794468,0.006554031605910171,0.06286213210557375,175,26,0.9011360979020823,0.03869986607984658,0.03312612048201501,0.06691893903233286,0.08517655379984712,0.04762319639200596,0.07731526475354428,0.08761879639204873
tcp,other,RSTR,1,76,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.0961774591340157,0.02247109264971915,0.09406878751833674,0.043587185652456596,0.9848018965013317,0.03907520913796267,0.04909215028069485,135,173,0.9349793402608233,0.05500539532698796,0.07078113170522081,0.08563439217627976,0.007618964800178496,0.08921951050173613,0.06865923620370055,0.034259021816350224
tcp,other,S0,0,26,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0.06992229778207545,0.05775971533484508,0.04948772590421372,0.050062017513986506,0.9428671710724353,0.03288000180481101,0.048351401996866265,10,250,0.9050882820942983,0.06528063396265853,0.01537716821024502,0.027430026924865604,0.04022091728989742,0.0332502361699086,0.06613316832273021,0.06631906125317989
tcp,http,S0,0,130,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.044899214540253744,0.09443934079050295,0.0316799125504751,0.01062642653542263,0.9609968645185857,0.04443376859004431,0.08838704041785134,81,34,0.9559444072154633,0.01706800509781129,0.07561474561052785,0.011826960668144605,0.04256177560651821,0.055416956092656525,0.010540035205237254,0.07964271712062472
tcp,eco_d,RSTR,2,41,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.03213365918490573,0.04962437885796914,0.03287323752400797,0.07318363078962038,0.9369165086127171,0.03320666033204949,0.0459544462499063,51,92,0.9799919790529207,0.013483210359914522,0.026060450643335387,0.019254608851048773,0.025150679210875982,0.010175232890910891,0.023646508875222072,0.07453752759646119
icmp,other,RSTR,0,80,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.05074505162499894,0.07802850293038109,0.00942297908552624,0.028557709830833625,0.9185844332698753,0.09195305371513741,0.020724883900845138,214,17,0.9930499323107036,0.0577434351629314,0.05646708303868371,0.017770073761801654,0.016518438794047487,0.038867653534014224,0.08512193417960578,0.09217838075866928
tcp,ftp_data,REJ,0,15,382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0.07270478224083546,0.027420933807619032,0.08155092111412236,0.032359599173500966,0.9948536504473695,0.031777652226752044,0.09411452278483076,39,10,0.9721169059649385,0.002096340524705087,0.04876437937220701,0.005226496774715584,0.007213369808499548,0.06467436474344544,0.08193642964999777,0.0831973962954382
